DATE,OPEN,CLOSE,HIGH,LOW,gap_pct,volatilidade_anterior,categoria_gap,probabilidade,volatilidade_ultima_hora,probabilidade_vol_ultimas1hEgap,volatilidade_ultimos_30min,probabilidade_vol_ultimas30minEgap,volatilidade_ultimos_15min,probabilidade_vol_ultimas15minEgap,volatilidade_ultimos_90min,probabilidade_vol_ultimas90minEgap,media_diaria
2021-03-09,110500,111150,112915,109405,1.3761467889908259,5.248910300527644,gap_positivo_alto,0.6666666666666667,0.0008729916613456804,0.0,0.0006783017370396039,0.0,0.0008438247956876799,0.0,0.000858903878911573,0.0,111276.41150442477
2021-03-10,111550,112995,113250,109945,0.3598740440845704,3.2082628764681687,gap_positivo_medio,0.37254901960784315,0.00047307490927162,0.4722222222222222,0.0004600702782239671,0.4722222222222222,0.0005607398421719819,0.4722222222222222,0.0005222885688238745,0.4722222222222222,111916.00884955752
2021-03-11,114065,114615,115265,113330,0.9469445550688084,3.0060484787848467,gap_positivo_alto,0.1764705882352941,0.0005219069348521059,0.0,0.0005455143061341944,0.0,0.0006596013695416245,0.0,0.0005162771322687001,0.0,114333.13953488372
2021-03-12,113970,114150,114540,113300,-0.5627535662871352,1.7074031589164387,gap_negativo_medio,0.3177570093457944,0.0003397067071499467,0.3333333333333333,0.00024242482191024086,0.3333333333333333,0.00022713383462304689,0.3333333333333333,0.00035319178070197403,0.3333333333333333,114000.67170818505
2021-03-15,114485,115000,115245,113520,0.29347349978098997,1.0944395410414829,gap_positivo_medio,0.4236760124610592,0.00033914449995244955,0.4722222222222222,0.0002326797150524445,0.4722222222222222,0.0002789897693465099,0.4722222222222222,0.0003553617772936404,0.4722222222222222,114503.72429906542
2021-03-16,115205,114240,115260,113390,0.1782608695652174,1.519556025369979,gap_positivo_medio,0.4236760124610592,0.00026194676196910596,0.4722222222222222,0.0002721487809551477,0.4722222222222222,0.0003040328603993132,0.4722222222222222,0.00026044070179654695,0.4722222222222222,114279.96261682243
2021-03-17,113645,116610,116940,113135,-0.5208333333333333,1.6491754122938531,gap_negativo_medio,0.3177570093457944,0.0002869524611087987,0.3333333333333333,0.0003303763696094036,0.3333333333333333,0.0004016896869227533,0.3333333333333333,0.00042508092001408373,0.3333333333333333,115017.22897196261
2021-03-18,116345,115300,117510,114385,-0.2272532372866821,3.3632386087417685,gap_negativo_medio,0.3137254901960784,0.00039622310690715556,0.3333333333333333,0.0003765493114757819,0.3333333333333333,0.0004661615348916947,0.3333333333333333,0.00043328232626860426,0.3333333333333333,115935.92523364486
2021-03-19,115210,115870,116600,114715,-0.07805724197745013,2.7320015736329064,gap_quase_nulo,0.12021857923497267,0.0004138116280460493,0.1388888888888889,0.00038580668016225035,0.1388888888888889,0.0003651640746617172,0.1388888888888889,0.000437961933345666,0.1388888888888889,115780.42990654205
2021-03-22,116150,115420,116175,113630,0.24165012514024337,1.643202719783812,gap_positivo_medio,0.4236760124610592,0.00035023872228799477,0.4722222222222222,0.0003518973106517319,0.4722222222222222,0.00035764573318991413,0.4722222222222222,0.0003524329234420918,0.4722222222222222,114802.84112149532
2021-03-23,114430,113200,115730,113025,-0.857736960665396,2.2397254246237788,gap_negativo_alto,0.1092896174863388,0.00037916142571801383,0.05555555555555556,0.00040767572777551794,0.05555555555555556,0.0005206832971444172,0.05555555555555556,0.0005681681098664494,0.05555555555555556,114448.48130841121
2021-03-24,113585,111785,114950,111635,0.3401060070671378,2.3932758239327585,gap_positivo_medio,0.3060109289617486,0.00046534320854531736,0.4722222222222222,0.00037710110071545347,0.4722222222222222,0.0004039702700299454,0.4722222222222222,0.0006368828815840292,0.4722222222222222,113837.42523364486
2021-03-25,111820,113515,114125,110840,0.03131010421791833,2.969498813096251,gap_quase_nulo,0.12021857923497267,0.00031684248772854756,0.1388888888888889,0.00029923322571991296,0.1388888888888889,0.00039901156066043865,0.1388888888888889,0.0003615663568538106,0.1388888888888889,112862.94392523365
2021-03-26,113735,114595,115530,113155,0.19380698586089945,2.9637315048718875,gap_positivo_medio,0.3060109289617486,0.0005728017609768845,0.4722222222222222,0.0007167140672905358,0.4722222222222222,0.0009411961976836476,0.4722222222222222,0.0005810082088860669,0.4722222222222222,114551.6168224299
2021-03-29,114300,115610,115795,113770,-0.2574283345695711,2.09889090186028,gap_negativo_medio,0.31693989071038253,0.0004246797200702963,0.3333333333333333,0.0004478625106217238,0.3333333333333333,0.0005624825085682414,0.3333333333333333,0.0004371861468743369,0.3333333333333333,114954.45794392523
2021-03-30,115400,116985,117190,114665,-0.18164518640256033,1.7799068295684277,gap_negativo_medio,0.3177570093457944,0.00021752133529349886,0.3333333333333333,0.00020320204479493725,0.3333333333333333,0.0001900606663989138,0.3333333333333333,0.00026233769128831345,0.3333333333333333,116398.84112149532
2021-03-31,116875,116630,117350,115915,-0.09402914903620122,2.2020668905071297,gap_quase_nulo,0.12021857923497267,0.00036872093761603213,0.1388888888888889,0.00033407408908600345,0.1388888888888889,0.0003932810087350247,0.1388888888888889,0.0003365802324898451,0.1388888888888889,116597.57943925234
2021-04-01,117135,114740,117515,114680,0.4329932264425963,1.2379761031790537,gap_positivo_medio,0.4236760124610592,0.0002885322081953641,0.4722222222222222,0.0002509579489178108,0.4722222222222222,0.0002706983399334984,0.4722222222222222,0.00035954345058395246,0.4722222222222222,115870.00934579439
2021-04-05,115590,117600,117830,115580,0.7408052989367265,2.4720962678758287,gap_positivo_medio,0.3060109289617486,0.0002397675692129609,0.4722222222222222,0.0002711175924293246,0.4722222222222222,0.0002779086536331256,0.4722222222222222,0.0002672640392797951,0.4722222222222222,117013.98130841121
2021-04-06,117290,117795,118260,117100,-0.2636054421768707,1.9467035819345908,gap_negativo_medio,0.3177570093457944,0.00021984667658448456,0.3333333333333333,0.00018333787931635508,0.3333333333333333,0.00020967959950146507,0.3333333333333333,0.000272802779704922,0.3333333333333333,117625.57476635514
2021-04-07,117620,117995,118500,116680,-0.1485631817988879,0.9906063193851409,gap_negativo_medio,0.3333333333333333,0.000320823112315142,0.3333333333333333,0.0003880358360922453,0.3333333333333333,0.00044185856176851874,0.3333333333333333,0.00035356162731931375,0.3333333333333333,117651.07943925234
2021-04-08,118245,118250,119020,117410,0.21187338446544343,1.559821734658896,gap_positivo_medio,0.4236760124610592,0.0003223387242401871,0.4722222222222222,0.00036446559992481557,0.4722222222222222,0.0004167044087304251,0.4722222222222222,0.0002984318675075786,0.4722222222222222,118137.1308411215
2021-04-09,118040,117800,118695,117205,-0.17758985200845664,1.3712630951367004,gap_negativo_medio,0.3177570093457944,0.00045120634271642366,0.3333333333333333,0.0004745681283497446,0.3333333333333333,0.0006104756112171931,0.3333333333333333,0.00045587510093458654,0.3333333333333333,117939.79906542056
2021-04-12,117475,118715,118950,117430,-0.2758913412563667,1.2712768226611493,gap_negativo_medio,0.3177570093457944,0.00024010646618646069,0.3333333333333333,0.00028076626819725195,0.3333333333333333,0.0003219516785280363,0.3333333333333333,0.00023006249927199073,0.3333333333333333,118464.81775700934
2021-04-13,118155,119010,119565,117880,-0.47171798003622123,1.2943881461296092,gap_negativo_medio,0.3177570093457944,0.00026330348366943734,0.3333333333333333,0.00031107681223685175,0.3333333333333333,0.0003844167184364532,0.3333333333333333,0.0002538912029351696,0.3333333333333333,118938.00934579439
2021-04-14,119490,120825,121370,119490,0.40332745147466603,1.4294197488971836,gap_positivo_medio,0.4236760124610592,0.00020147241441954058,0.4722222222222222,0.0002291862620277832,0.4722222222222222,0.0002929765216049368,0.4722222222222222,0.0002127506784267364,0.4722222222222222,120659.3738317757
2021-04-15,121000,121250,121880,120540,0.14483757500517278,1.5733534186961253,gap_positivo_medio,0.4236760124610592,0.0002361647139754468,0.4722222222222222,0.00021938636906544136,0.4722222222222222,0.00024206923283829013,0.4722222222222222,0.00027257401471737037,0.4722222222222222,121137.8644859813
2021-04-16,121200,121620,121860,120620,-0.041237113402061855,1.1116641778662684,gap_quase_nulo,0.15264797507788164,0.00020027659926226938,0.1388888888888889,0.00019187560503805922,0.1388888888888889,0.00018191137582851345,0.1388888888888889,0.00022622471622427075,0.1388888888888889,121327.19626168224
2021-04-19,121500,121345,122475,121050,-0.09866798223976321,1.0280218869175926,gap_quase_nulo,0.15264797507788164,0.0002540486214742946,0.1388888888888889,0.00015761034067778696,0.1388888888888889,0.00017405113649178008,0.1388888888888889,0.00029600315818366325,0.1388888888888889,121724.60280373832
2021-04-20,120900,120270,121765,120255,-0.3667229799332482,1.1771995043370507,gap_negativo_medio,0.3177570093457944,0.00019023170373233203,0.3333333333333333,0.00017959509551455574,0.3333333333333333,0.00023161349122789019,0.3333333333333333,0.0002973623346368984,0.3333333333333333,120745.0
2021-04-22,120775,120255,121460,119615,0.4198885840192899,1.2556650451124693,gap_positivo_medio,0.4236760124610592,0.00024336599450326161,0.4722222222222222,0.000279761203199218,0.4722222222222222,0.00035054307454614105,0.4722222222222222,0.0002596120627069281,0.4722222222222222,120453.58878504673
2021-04-23,120700,121220,121310,120300,0.37004698349340986,1.5424486895456255,gap_positivo_medio,0.4236760124610592,0.00024039936961343827,0.4722222222222222,0.00021395089360243778,0.4722222222222222,0.00018554303352682038,0.4722222222222222,0.00023084911521352878,0.4722222222222222,120782.57009345795
2021-04-26,121460,121290,121750,120145,0.1979871308364956,0.8395677472984207,gap_positivo_medio,0.4722222222222222,0.00028102145077749514,0.4722222222222222,0.0002717256274216915,0.4722222222222222,0.00027038126402531115,0.4722222222222222,0.00045643920403069777,0.4722222222222222,121063.65887850468
2021-04-27,121300,119200,121540,119160,0.008244702778464837,1.3358858046527113,gap_quase_nulo,0.15264797507788164,0.00038200684131601837,0.1388888888888889,0.00046041472204927814,0.1388888888888889,0.0006101598878314801,0.1388888888888889,0.00034854162175501136,0.1388888888888889,120333.91588785047
2021-04-28,119610,121960,121990,119525,0.3439597315436242,1.9973145350788855,gap_positivo_medio,0.4236760124610592,0.00026893683426431237,0.4722222222222222,0.0003042964136481565,0.4722222222222222,0.0003360239887940595,0.4722222222222222,0.00026290195091454444,0.4722222222222222,120982.10747663552
2021-04-29,121705,120265,122050,120080,-0.20908494588389634,2.062330056473541,gap_negativo_medio,0.31693989071038253,0.00020272886906749245,0.3333333333333333,0.00021148888972925627,0.3333333333333333,0.0002637043160599522,0.3333333333333333,0.00021220826680622308,0.3333333333333333,120776.07009345795
2021-04-30,120035,119055,120540,118905,-0.1912443354259344,1.640572951365756,gap_negativo_medio,0.3177570093457944,0.0003772858900895693,0.3333333333333333,0.00023835873051457877,0.3333333333333333,0.0002424276172434821,0.3333333333333333,0.0003930348464211427,0.3333333333333333,119823.57009345795
2021-05-03,119800,119525,120335,118815,0.625761202805426,1.3750473066733948,gap_positivo_medio,0.4236760124610592,0.00022099027473969774,0.4722222222222222,0.0002256875098651389,0.4722222222222222,0.00024292350173126407,0.4722222222222222,0.00024401853156019704,0.4722222222222222,119500.04672897197
2021-05-04,119260,118180,119700,117915,-0.2217109391340724,1.2792997517148508,gap_negativo_medio,0.3177570093457944,0.0002276542373447406,0.3333333333333333,0.00023589403692905752,0.3333333333333333,0.0002653317084325418,0.3333333333333333,0.00024574549590598686,0.3333333333333333,118569.81775700934
2021-05-05,118700,120045,120205,118470,0.4400067693349129,1.5138023152270703,gap_positivo_medio,0.4236760124610592,0.0002303632682352941,0.4722222222222222,0.00025964756010094924,0.4722222222222222,0.00033946491046962936,0.4722222222222222,0.00024192660077186298,0.4722222222222222,119611.77570093458
2021-05-06,120025,120380,120420,119320,-0.01666041900953809,1.4645057820545286,gap_quase_nulo,0.15264797507788164,0.00018502531104334314,0.1388888888888889,0.00016658982265219991,0.1388888888888889,0.00017773807345455313,0.1388888888888889,0.00022119110221735869,0.1388888888888889,119821.93925233645
2021-05-07,120630,122405,122705,120380,0.20767569363681673,0.9218907140462621,gap_positivo_medio,0.4722222222222222,0.00028790100328904245,0.4722222222222222,0.00030636127965463593,0.4722222222222222,0.0004179015405681211,0.4722222222222222,0.0002873575784504603,0.4722222222222222,121344.81775700934
2021-05-10,122295,122200,123045,122045,-0.08986561006494832,1.9313839508223958,gap_quase_nulo,0.15264797507788164,0.00021763122310945163,0.1388888888888889,0.00018819914550909284,0.1388888888888889,0.00016791297222353127,0.1388888888888889,0.00022071618567137523,0.1388888888888889,122465.56542056074
2021-05-11,121290,122960,123250,120465,-0.7446808510638299,0.8193699045434062,gap_negativo_medio,0.3333333333333333,0.00026446601166319774,0.3333333333333333,0.0002555877836377833,0.3333333333333333,0.00032920504920056496,0.3333333333333333,0.00026569677650088204,0.3333333333333333,122109.94392523365
2021-05-12,122755,119900,122895,119650,-0.16672088484059858,2.311874818411987,gap_negativo_medio,0.31693989071038253,0.00031974704144620134,0.3333333333333333,0.0002981921632131371,0.3333333333333333,0.00037697447865570684,0.3333333333333333,0.0003500853827609594,0.3333333333333333,120960.71028037384
2021-05-13,120110,120970,121725,119830,0.17514595496246874,2.7120768909318844,gap_positivo_medio,0.3060109289617486,0.00031509663274120005,0.4722222222222222,0.00030950961611258594,0.4722222222222222,0.00037678266230572045,0.4722222222222222,0.0003249905451105262,0.4722222222222222,120955.23831775702
2021-05-14,121515,121860,122475,121185,0.4505249235347607,1.581406993240424,gap_positivo_medio,0.4236760124610592,0.00024675285890507357,0.4722222222222222,0.00022180769272522625,0.4722222222222222,0.00023499476348785652,0.4722222222222222,0.0002806014891452553,0.4722222222222222,121886.78037383177
2021-05-17,121435,123010,123370,121335,-0.34876087313310355,1.0644881792301026,gap_negativo_medio,0.3177570093457944,0.00016316906816731655,0.3333333333333333,0.00016685543683757413,0.3333333333333333,0.00018777373971561582,0.3333333333333333,0.00018624652212948423,0.3333333333333333,122490.24299065421
2021-05-18,123550,122900,123840,122710,0.4389887001056825,1.6771747640829109,gap_positivo_medio,0.4236760124610592,0.0002949625045148386,0.4722222222222222,0.00022291224492783506,0.4722222222222222,0.00015678850607111567,0.4722222222222222,0.0002942252707243363,0.4722222222222222,123223.22897196261
2021-05-19,121955,123100,123495,121690,-0.7689178193653377,0.9208703447151821,gap_negativo_medio,0.3333333333333333,0.0003454389477245618,0.3333333333333333,0.0003581898276879963,0.3333333333333333,0.0004253068945364803,0.3333333333333333,0.00035117441512067616,0.3333333333333333,122546.92669172933
2021-05-20,122990,122740,123220,122300,-0.08935824532900082,1.483277179718958,gap_quase_nulo,0.15264797507788164,0.00021790139514907427,0.1388888888888889,0.0002259709921652551,0.1388888888888889,0.0003000974029295449,0.1388888888888889,0.0002241761570930978,0.1388888888888889,122717.07476635514
2021-05-21,123195,122755,123245,121910,0.37070229753951445,0.7522485690923958,gap_positivo_medio,0.4722222222222222,0.00018842803315378363,0.4722222222222222,0.00014520181654066323,0.4722222222222222,0.00015734119714404617,0.4722222222222222,0.0002526379254782307,0.4722222222222222,122471.09345794392
2021-05-24,122950,124140,124425,122700,0.1588529998778054,1.0950701337051922,gap_positivo_medio,0.4236760124610592,0.00018768716318003198,0.4722222222222222,0.00016067900456367013,0.4722222222222222,0.0001712699478830692,0.4722222222222222,0.0001893472426183124,0.4722222222222222,123672.16355140187
2021-05-25,124065,123315,124930,122890,-0.06041565973900435,1.4058679706601467,gap_quase_nulo,0.15264797507788164,0.00023086748463554637,0.1388888888888889,0.0002825310435884887,0.1388888888888889,0.0003466361659257089,0.1388888888888889,0.00023354744820115294,0.1388888888888889,123781.28037383177
2021-05-26,123520,123890,124510,123505,0.16624092770546972,1.6600211571323946,gap_positivo_medio,0.4236760124610592,0.0001845524835857466,0.4722222222222222,0.00015782244139838397,0.4722222222222222,0.00019448971342029918,0.4722222222222222,0.00019544454859617158,0.4722222222222222,124062.46261682243
2021-05-27,123890,124600,124740,123625,0.0,0.8137322375612324,gap_quase_nulo,0.1388888888888889,0.0002729476380559468,0.1388888888888889,0.00021095427992679218,0.1388888888888889,0.00022404432457638293,0.1388888888888889,0.0002569066484625761,0.1388888888888889,124264.02336448598
2021-05-28,124840,125515,125880,124350,0.1926163723916533,0.9019211324570273,gap_positivo_medio,0.4722222222222222,0.00020343961910285603,0.4722222222222222,0.0002296016669735875,0.4722222222222222,0.000292574124273202,0.4722222222222222,0.00019772499103980117,0.4722222222222222,125199.14018691589
2021-05-31,125515,126140,126340,125390,0.0,1.2303980699638117,gap_quase_nulo,0.15264797507788164,0.00021712769270765993,0.1388888888888889,0.00015442750909733523,0.1388888888888889,0.0001880246858862173,0.1388888888888889,0.00019549745055136774,0.1388888888888889,125934.72429906542
2021-06-01,126600,128430,128560,126345,0.3646741715554146,0.7576361751335833,gap_positivo_medio,0.4722222222222222,0.00012175050746839583,0.4722222222222222,0.0001245214685551015,0.4722222222222222,0.0001286891507045639,0.4722222222222222,0.00013453322122131662,0.4722222222222222,128124.59345794392
2021-06-02,128260,129430,129675,128050,-0.13236782683173715,1.7531362539079505,gap_negativo_medio,0.3177570093457944,0.00020041662401675475,0.3333333333333333,0.00020661076385870166,0.3333333333333333,0.0002361188708239806,0.3333333333333333,0.00021011830423932885,0.3333333333333333,129082.47663551402
2021-06-04,129105,130080,130280,129105,-0.25110098122537283,1.2690355329949239,gap_negativo_medio,0.3177570093457944,0.00017726491195633003,0.3333333333333333,0.00013494953629547115,0.3333333333333333,0.00017532917153057853,0.3333333333333333,0.0001736357142102303,0.3333333333333333,129746.53271028037
2021-06-07,130175,130515,131360,129560,0.0730319803198032,0.9101119244026181,gap_quase_nulo,0.1388888888888889,0.0002953686533732505,0.1388888888888889,0.0003076297161391529,0.1388888888888889,0.0004160614288971752,0.1388888888888889,0.0002652428552020902,0.1388888888888889,130509.35981308411
2021-06-08,130605,130025,130895,129320,0.06895759108148489,1.389317690645261,gap_quase_nulo,0.15264797507788164,0.00028548259501300966,0.1388888888888889,0.0002794496329627723,0.1388888888888889,0.00032577561305724954,0.1388888888888889,0.0002916645752374416,0.1388888888888889,130205.93457943926
2021-06-09,130040,129765,130960,129365,0.011536243030186502,1.2179090627899785,gap_quase_nulo,0.15264797507788164,0.00023319036799732546,0.1388888888888889,0.0002476871087405347,0.1388888888888889,0.0002848509938489075,0.1388888888888889,0.000239550452845502,0.1388888888888889,130212.33675373135
2021-06-10,129800,130100,130660,129500,0.02697183369937965,1.2329455416843815,gap_quase_nulo,0.15264797507788164,0.00021805314914828688,0.1388888888888889,0.00018238092082965488,0.1388888888888889,0.00011887881585174743,0.1388888888888889,0.0002630308137879479,0.1388888888888889,130150.55607476635
2021-06-11,130385,129560,130425,128640,0.21906225980015373,0.8957528957528959,gap_positivo_medio,0.4722222222222222,0.00017593491895541346,0.4722222222222222,0.00019538610325221331,0.4722222222222222,0.00018321566393712717,0.4722222222222222,0.0001761980550002401,0.4722222222222222,129412.42523364486
2021-06-14,129760,130210,131150,129650,0.15436863229391787,1.3875932835820897,gap_positivo_medio,0.4236760124610592,0.00019887074712602763,0.4722222222222222,0.0001903355509672571,0.4722222222222222,0.00020956601699987656,0.4722222222222222,0.00022782330050861448,0.4722222222222222,130342.72429906542
2021-06-15,130380,130075,130385,129235,0.13055832885339066,1.1569610489780178,gap_positivo_medio,0.4236760124610592,0.00016613831614809875,0.4722222222222222,0.00016641548421401854,0.4722222222222222,0.00013239115357338606,0.4722222222222222,0.00019576868924884864,0.4722222222222222,129946.29906542056
2021-06-16,130705,129945,131165,129085,0.4843359600230636,0.8898518203273108,gap_positivo_medio,0.4722222222222222,0.00029366733148383057,0.4722222222222222,0.00026563068775702043,0.4722222222222222,0.0002511713916646671,0.4722222222222222,0.000324508171637274,0.4722222222222222,130458.71495327103
2021-06-17,129850,129290,130745,128325,-0.07310785332255955,1.6113413642173762,gap_quase_nulo,0.15264797507788164,0.00028491766825119443,0.1388888888888889,0.00025616496552482965,0.1388888888888889,0.00025507872276250094,0.1388888888888889,0.0003020691838832668,0.1388888888888889,129446.85981308411
2021-06-18,129350,128510,129580,128250,0.046407301415422694,1.8858367426456264,gap_quase_nulo,0.15264797507788164,0.0003359912290070348,0.1388888888888889,0.0003451428483095303,0.1388888888888889,0.0003949418146058143,0.1388888888888889,0.00033249052156566697,0.1388888888888889,128770.6214953271
2021-06-21,128995,129900,130230,128755,0.3774025367675667,1.037037037037037,gap_positivo_medio,0.4236760124610592,0.00017065899963089007,0.4722222222222222,0.00017291350490534438,0.4722222222222222,0.00018675997329517313,0.4722222222222222,0.0001746646986844346,0.4722222222222222,129615.00934579439
2021-06-22,129915,129760,129930,128480,0.011547344110854504,1.1455865791619744,gap_quase_nulo,0.15264797507788164,0.0002402661912048248,0.1388888888888889,0.00024166213574001186,0.1388888888888889,0.00021848292503098675,0.1388888888888889,0.00025341409244057915,0.1388888888888889,129103.38785046729
2021-06-23,129760,129240,130645,128835,0.0,1.1285803237858032,gap_quase_nulo,0.15264797507788164,0.0002524907738079948,0.1388888888888889,0.00024318496633191205,0.1388888888888889,0.0002940996319589162,0.1388888888888889,0.0002708733498884632,0.1388888888888889,129676.92056074766
2021-06-24,129685,130125,130325,129500,0.3443206437635407,1.404897737416075,gap_positivo_medio,0.4236760124610592,0.00020327955656748215,0.4722222222222222,0.00021007375875631778,0.4722222222222222,0.0002176615650394284,0.4722222222222222,0.0002122151677191361,0.4722222222222222,129948.91121495327
2021-06-25,130285,128145,130450,127235,0.12295869356388088,0.6370656370656371,gap_positivo_medio,0.4722222222222222,0.0004647788308277272,0.4722222222222222,0.00035587644027830365,0.4722222222222222,0.00043923846069815465,0.4722222222222222,0.000472331789772595,0.4722222222222222,129063.5
2021-06-28,128045,128000,128765,126945,-0.07803659916500838,2.5268204503477816,gap_quase_nulo,0.12021857923497267,0.00019734077272486565,0.1388888888888889,0.0001663743287202258,0.1388888888888889,0.00014328237644988225,0.1388888888888889,0.0002282879326018867,0.1388888888888889,127795.7663551402
2021-06-29,127900,127775,128100,126765,-0.078125,1.4336917562724014,gap_quase_nulo,0.15264797507788164,0.00022498220326199972,0.1388888888888889,0.00024882144328272984,0.1388888888888889,0.00027561786466333033,0.1388888888888889,0.00024280290519914478,0.1388888888888889,127538.72429906542
2021-06-30,127400,126985,127835,126750,-0.2934846409704559,1.0531298071234172,gap_negativo_medio,0.3177570093457944,0.00027306141171715674,0.3333333333333333,0.00025381088992146257,0.3333333333333333,0.0002781882757306438,0.3333333333333333,0.0002924353014519734,0.3333333333333333,127319.8831775701
2021-07-01,127435,126080,127735,125485,0.3543725636886247,0.8560157790927022,gap_positivo_medio,0.4722222222222222,0.0002841723078259765,0.4722222222222222,0.0002968069353636156,0.4722222222222222,0.00030869908586218244,0.4722222222222222,0.00034511379425571635,0.4722222222222222,126327.6214953271
2021-07-02,126300,128420,128430,126080,0.17449238578680204,1.7930429931864365,gap_positivo_medio,0.4236760124610592,0.0001910083357845698,0.4722222222222222,0.0001960394666519028,0.4722222222222222,0.0002445357157920179,0.4722222222222222,0.00018322255263172982,0.4722222222222222,127617.39719626168
2021-07-05,128000,127700,128235,127015,-0.32705186108082857,1.8638959390862944,gap_negativo_medio,0.3177570093457944,0.0002569243869343972,0.3333333333333333,0.0002202391188391856,0.3333333333333333,0.00017738308885404685,0.3333333333333333,0.00025284833999157213,0.3333333333333333,127604.80841121495
2021-07-06,127525,125360,127625,125300,-0.1370399373531715,0.9605164744321536,gap_negativo_medio,0.3333333333333333,0.00019839621905787337,0.3333333333333333,0.00019732372809833106,0.3333333333333333,0.00025545030998892857,0.3333333333333333,0.00022951895630316416,0.3333333333333333,126027.38785046729
2021-07-07,125980,127395,127745,125670,0.49457562220804085,1.8555466879489224,gap_positivo_medio,0.4236760124610592,0.00017183627334916036,0.4722222222222222,0.00015440664577065128,0.4722222222222222,0.0001632282716955104,0.4722222222222222,0.00019870815275971752,0.4722222222222222,126954.78037383177
2021-07-08,125680,125700,126440,124725,-1.3462066800109895,1.6511498368743536,gap_negativo_alto,0.056074766355140186,0.0003071593825642549,0.05555555555555556,0.0002822362249661551,0.05555555555555556,0.00029239565118647674,0.05555555555555556,0.00032123682461443107,0.05555555555555556,125667.68327067669
2021-07-12,126550,128500,128500,126160,0.6762132060461415,1.3750250551212668,gap_positivo_medio,0.4236760124610592,0.00025880422727837403,0.4722222222222222,0.0003381148358196392,0.4722222222222222,0.00044322482535702376,0.4722222222222222,0.00022506765430814436,0.4722222222222222,127535.08411214953
2021-07-13,128175,128820,128990,126820,-0.2529182879377432,1.8547875713379836,gap_negativo_medio,0.3177570093457944,0.00022362376830664663,0.3333333333333333,0.0002445045763218904,0.3333333333333333,0.0002982439295266066,0.3333333333333333,0.0002318674287383494,0.3333333333333333,127983.48214285714
2021-07-14,128930,129000,130140,128530,0.08539046731873932,1.7110865794038796,gap_quase_nulo,0.15264797507788164,0.00027496297301801806,0.1388888888888889,0.0002475671914412551,0.1388888888888889,0.00021200249531650437,0.1388888888888889,0.00029185633991502127,0.1388888888888889,129111.02803738318
2021-07-15,128570,128045,129485,127305,-0.33333333333333337,1.2526258461059676,gap_negativo_medio,0.3177570093457944,0.00022061944019548694,0.3333333333333333,0.00022826998724508122,0.3333333333333333,0.0002264557715384072,0.3333333333333333,0.0003267862358467994,0.3333333333333333,128282.71495327103
2021-07-16,128145,126455,128530,126180,0.07809754383224647,1.7124229213306628,gap_quase_nulo,0.15264797507788164,0.0002558519582871172,0.1388888888888889,0.00020969130770730015,0.1388888888888889,0.00026758336426000606,0.1388888888888889,0.0002934149281093242,0.1388888888888889,127450.08878504673
2021-07-19,124750,125060,125190,123660,-1.3483057214028706,1.8624187668410206,gap_negativo_alto,0.056074766355140186,0.0003144186028052848,0.05555555555555556,0.000290900646104771,0.05555555555555556,0.000326662511029867,0.05555555555555556,0.00034728060030468394,0.05555555555555556,124359.80660377358
2021-07-20,125680,125580,126060,123905,0.4957620342235727,1.2372634643377,gap_positivo_medio,0.4236760124610592,0.0002642873319746458,0.4722222222222222,0.0002967344704736125,0.4722222222222222,0.0003278952508195644,0.4722222222222222,0.0002785239742334225,0.4722222222222222,125211.31308411215
2021-07-21,125750,126425,126510,125530,0.13537187450230928,1.7392357047738185,gap_positivo_medio,0.4236760124610592,0.00019495717458344446,0.4722222222222222,0.00018302449992252013,0.4722222222222222,0.00021776805433037252,0.4722222222222222,0.0002239966703289014,0.4722222222222222,126089.7336448598
2021-07-22,126450,126575,126820,125690,0.019774569903104607,0.7806898749302955,gap_quase_nulo,0.1388888888888889,0.0001909889249343032,0.1388888888888889,0.00012092806875009964,0.1388888888888889,0.00014034620790853087,0.1388888888888889,0.00019218756026004668,0.1388888888888889,126257.85046728973
2021-07-23,126900,124985,126945,124685,0.2567647639739285,0.8990373140265733,gap_positivo_medio,0.4722222222222222,0.00022712277455035271,0.4722222222222222,0.00022560606068038153,0.4722222222222222,0.000287323933337542,0.4722222222222222,0.00027987708264775067,0.4722222222222222,125606.71495327103
2021-07-26,125110,126215,126580,125015,0.10001200144017283,1.8125676705297349,gap_positivo_medio,0.4236760124610592,0.000166521510392289,0.4722222222222222,0.00016392857370432922,0.4722222222222222,0.00020542681099175363,0.4722222222222222,0.0001953375185900437,0.4722222222222222,126104.38785046729
2021-07-27,125865,124765,125955,123945,-0.277304599294854,1.2518497780266369,gap_negativo_medio,0.3177570093457944,0.00023292452017767415,0.3333333333333333,0.00018674602315550448,0.3333333333333333,0.00018675227943405266,0.3333333333333333,0.00025110135575960645,0.3333333333333333,124798.49065420561
2021-07-28,125260,126305,127060,125240,0.39674588225864627,1.6216870386058333,gap_positivo_medio,0.4236760124610592,0.0001956298441332709,0.4722222222222222,0.00020885404951728943,0.4722222222222222,0.000223851798621043,0.4722222222222222,0.00021000371722418835,0.4722222222222222,126027.31775700934
2021-07-29,126415,125490,127145,125140,0.08709077233680376,1.4532098371127435,gap_quase_nulo,0.15264797507788164,0.0002066438761227407,0.1388888888888889,0.0002159465832237984,0.1388888888888889,0.00016890589329900677,0.1388888888888889,0.000273113373927881,0.1388888888888889,125940.64485981308
